player_id,matches_played,avg_kills,avg_deaths,kd_ratio,avg_accuracy,stddev_accuracy,avg_headshot_rate,avg_reaction_time_ms,stddev_reaction_time_ms,avg_damage_dealt,cheater_flag,accuracy_z_score,headshot_z_score,reaction_z_score,suspicion_score,consistency_flag
player_0302,9,8.0,8.89,0.9,0.2804,0.067996,0.1732,220.03,53.1903,1088.11,0,-0.42582580381219537,-0.47941283821737735,-0.1953683400372012,-1.1006069820667739,0
player_0303,10,7.1,5.8,1.2241,0.2391,0.076861,0.1797,233.64,62.811,1362.6,0,-0.8528976647489149,-0.4153824389568283,-0.5863384243684134,-1.8546185280741567,0
player_0304,9,9.44,4.0,2.3611,0.3117,0.086758,0.2135,227.03,52.0063,1299.44,0,-0.10216117312649736,-0.08242436280197378,-0.3964550843662599,-0.5810406202947311,0
player_0305,10,7.4,6.0,1.2333,0.3108,0.10041,0.2031,213.78,41.2458,1298.4,0,-0.11146782384908886,-0.18487300161885203,-0.015826604029113067,-0.31216742949705395,0
player_0306,10,5.9,8.0,0.7375,0.2291,0.096529,0.1792,250.13,70.6629,1095.9,0,-0.9563048949999368,-0.42030785428456285,-1.0600413406521534,-2.4366540899366527,0
player_0307,9,4.89,5.67,0.8627,0.2634,0.083628,0.1729,219.13,42.1711,1301.33,0,-0.601618095238932,-0.482368087414018,-0.16951433005203634,-1.2535005127049863,0
player_0308,10,10.7,6.8,1.5735,0.3217,0.089881,0.1461,217.43,41.641,1475.8,0,0.0012460571245244796,-0.746370348980589,-0.1206789778578367,-0.8658032697139011,0
player_0309,4,8.5,9.25,0.9189,0.3214,0.079777,0.1325,257.03,59.8462,1281.5,0,-0.0018561597830058312,-0.8803416458949683,-1.2582554172050822,-2.1404532228830564,0
player_0310,10,7.5,4.8,1.5625,0.3215,0.116279,0.1929,221.26,41.8793,1263.8,0,-0.0008220874804957275,-0.2853514743046367,-0.23070215368359265,-0.5168757154687251,0
player_0311,10,9.5,6.7,1.4179,0.2903,0.11293,0.2024,249.3,50.9376,1198.7,0,-0.32345264586368366,-0.19176858307768044,-1.03619819811028,-1.551419427051644,0
player_0312,10,6.8,6.1,1.1148,0.3143,0.083358,0.2079,221.21,52.0723,1264.9,0,-0.07527529326123122,-0.13758901447260052,-0.22926581979552843,-0.4421301275293602,0
player_0313,10,7.9,6.2,1.2742,0.2482,0.089241,0.1606,236.82,47.6579,1001.9,0,-0.7587970852204852,-0.6035333044762876,-0.6776892596493289,-2.0400196493461014,0
player_0314,10,6.4,6.3,1.0159,0.344,0.104251,0.2243,228.95,44.9847,1303.7,0,0.23184418058430284,0.02396460827709222,-0.45161030566794425,-0.19580151680654917,0
player_0315,4,4.25,7.5,0.5667,0.3011,0.06938,0.2443,186.65,21.9549,840.5,0,-0.2117728371925804,0.22098122138647353,0.7635281636347958,0.772736547828689,0
player_0316,10,8.1,6.0,1.35,0.3575,0.085652,0.2733,229.91,73.6374,1445.6,0,0.3714439414231823,0.5066553103950765,-0.47918791631878677,0.3989113354994721,0
player_0317,10,5.9,6.7,0.8806,0.3084,0.087239,0.2011,217.98,70.0575,1163.0,0,-0.1362855591093342,-0.2045746629297902,-0.13647865062654796,-0.4773388726656724,0
player_0318,10,12.5,8.5,1.4706,0.275,0.086017,0.1918,224.6,51.8754,1077.7,0,-0.48166570814774673,-0.2961873880256526,-0.32664925740631506,-1.1045023535797145,0
player_0319,10,8.9,9.0,0.9889,0.2403,0.116379,0.1811,223.19,58.1733,1284.8,0,-0.8404887971187922,-0.4015912760391715,-0.28614464176289045,-1.5282247149208543,0
player_0320,5,6.6,4.4,1.5,0.3394,0.071404,0.2386,211.96,45.2345,1431.6,0,0.1842768546688329,0.1648314866503,0.036455949496442,0.3855642908155749,0
player_0321,10,5.3,6.4,0.8281,0.3397,0.064557,0.2169,201.05,45.7413,1074.8,0,0.1873790715763638,-0.0489315385733788,0.34986400387216054,0.48831153687514556,0
player_0322,10,7.6,6.1,1.2459,0.3356,0.084957,0.188,221.36,44.9442,1252.8,0,0.14498210717344495,-0.333620544516435,-0.23357482145972272,-0.42221325880271277,0
player_0323,6,5.83,5.0,1.1667,0.2658,0.118945,0.1842,234.82,46.0379,1078.83,0,-0.5768003599786872,-0.37105370100721746,-0.6202359041267407,-1.5680899651126454,0
player_0324,10,9.4,8.1,1.1605,0.2934,0.10532,0.1813,233.87,35.9968,1318.3,0,-0.29139640448586696,-0.3996211099080779,-0.5929455602535116,-1.2839630746474566,0
player_0325,7,7.29,2.43,3.0,0.3085,0.137735,0.1986,254.59,57.7479,1395.0,0,-0.1352514868068241,-0.2292017395684629,-1.1881623234675254,-1.5526155498428125,0
player_0326,10,9.2,5.7,1.614,0.2792,0.113927,0.2367,208.67,47.0062,1291.7,0,-0.43823467144231776,0.14611490840490865,0.13096671933110018,-0.16115304370630892,0
player_0327,10,9.5,5.7,1.6667,0.3475,0.11997,0.2333,246.31,50.2251,1153.8,0,0.2680367111721605,0.11262208417631393,-0.9503054316040103,-0.5696466362555359,0
player_0328,10,9.5,4.8,1.9792,0.2959,0.083848,0.2358,204.44,53.2223,1346.1,0,-0.2655445969231115,0.13724916081498664,0.25248056626137394,0.12418513015324908,0
player_0329,10,7.7,7.1,1.0845,0.2876,0.075709,0.1881,198.14,33.5929,1151.5,0,-0.3513725980314593,-0.33263546145088824,0.4334586361575271,-0.25054942332482044,0
player_0330,10,7.0,6.0,1.1667,0.2579,0.137517,0.1489,225.26,63.7542,1074.4,0,-0.658492071876994,-0.7187880231452757,-0.34560886472876906,-1.7228889597510388,0
player_0331,10,7.4,5.7,1.2982,0.3382,0.080594,0.2021,223.5,55.3266,1563.5,0,0.1718679870387105,-0.1947238322743211,-0.2950499118688917,-0.3179057571045023,0
player_0332,8,4.63,5.0,0.925,0.2631,0.121646,0.2188,227.48,58.155,1398.0,0,-0.6047203121464628,-0.030214960327987716,-0.4093820893588419,-1.0443173618332926,0
player_0333,10,6.8,7.4,0.9189,0.2671,0.121895,0.2002,232.29,37.8823,1406.6,0,-0.563357420046054,-0.2134404105197125,-0.5475574093906667,-1.3243552399564331,0
player_0334,10,5.9,6.3,0.9365,0.3015,0.116942,0.1665,227.01,44.1816,1219.4,0,-0.20763654798253942,-0.5454134036090199,-0.39588055081103374,-1.148930502402593,0
player_0335,10,9.2,6.2,1.4839,0.2879,0.119895,0.1784,194.53,31.6953,1234.5,0,-0.348270381123929,-0.4281885188089381,0.5371619428757983,-0.23929695705706877,0
player_0336,10,8.1,6.9,1.1739,0.3568,0.114161,0.1817,194.72,60.755,945.8,0,0.364205435305611,-0.39568077764589016,0.5317038741011526,0.5002285317608735,0
player_0337,10,5.7,6.9,0.8261,0.3136,0.067031,0.1907,215.02,38.8084,1214.0,0,-0.0825137993788031,-0.3070233017466685,-0.051447684453118016,-0.4409847855785896,0
player_0338,7,10.14,8.71,1.1639,0.3399,0.091532,0.2613,220.46,34.5826,957.14,0,0.189447216181384,0.3884453425294476,-0.20772081147455787,0.3701717472362738,0
player_0339,10,6.5,8.7,0.7471,0.2977,0.084123,0.1754,220.74,46.9839,1323.3,0,-0.24693129547792736,-0.4577410107753453,-0.21576428124772024,-0.920436587500993,0
player_0340,10,8.5,7.0,1.2143,0.2421,0.118962,0.1659,212.6,40.915,1524.5,0,-0.8218754956736084,-0.5513239020023015,0.01807087572921417,-1.355128521946696,0
player_0341,10,7.7,6.6,1.1667,0.3247,0.111011,0.2317,228.28,55.01,1364.0,0,0.03226822619983103,0.09686075512756324,-0.43236343156787754,-0.30323445024048323,0
player_0342,9,8.33,7.11,1.1719,0.325,0.10654,0.1976,252.97,40.3627,1411.78,0,0.03537044310736192,-0.23905257022393198,-1.1416251054942288,-1.3453072326107989,0
player_0343,10,10.0,8.5,1.1765,0.2744,0.104469,0.2222,202.39,57.7309,1623.3,0,-0.4878701419628085,0.003277863900607262,0.3113702556720272,-0.17322202239017404,0
player_0344,10,5.5,8.2,0.6707,0.345,0.102473,0.2294,199.71,38.7074,1451.8,0,0.24218490360940503,0.07420384461998442,0.3883577520722947,0.7047465003016842,0
player_0345,7,8.71,5.14,1.6944,0.375,0.062886,0.1923,190.21,73.4174,1242.14,0,0.5524065943624705,-0.29126197269791804,0.6612611908045887,0.9224058124691412,0
player_0346,6,8.17,5.0,1.6333,0.347,0.078987,0.188,215.62,53.0374,1217.67,0,0.26286634965960937,-0.333620544516435,-0.06868369110989431,-0.13943788596671997,0
player_0347,10,7.8,8.0,0.975,0.3229,0.080558,0.1557,219.06,51.8776,1039.2,0,0.013654924754647444,-0.651802374688086,-0.16750346260874596,-0.8056509125421845,0
player_0348,10,20.8,1.7,12.2353,0.688,0.081113,0.6321,78.47,14.8776,3666.6,1,3.7890529012194505,4.041133349577379,3.8711801638515917,11.701366414648422,0
player_0349,10,9.1,7.6,1.1974,0.2465,0.089601,0.2036,192.12,63.7484,1182.3,0,-0.7763763143631589,-0.1799475862911175,0.6063932362805171,-0.3499306643737593,0
player_0350,10,9.8,6.5,1.5077,0.2988,0.12839,0.2032,221.69,46.8414,1071.8,0,-0.23555650015031507,-0.18388791855330525,-0.2430546251209493,-0.6624990438245696,0
player_0351,10,5.5,7.0,0.7857,0.2747,0.147471,0.2091,245.67,48.8059,878.5,0,-0.4847679250552776,-0.12576801768603757,-0.9319203578367815,-1.5424563005780967,0
player_0352,10,10.0,5.3,1.8868,0.2766,0.131389,0.1957,199.58,62.7122,1170.1,0,-0.46512055130758334,-0.2577691484693231,0.39209222018126283,-0.3307974795956436,0
player_0353,10,9.5,7.8,1.2179,0.3723,0.108926,0.2072,227.05,57.2541,1253.8,0,0.5244866421946949,-0.14448459593142893,-0.39702961792148606,-0.01702757165822011,0
player_0354,8,9.63,7.88,1.2222,0.3034,0.058432,0.1533,244.66,47.5724,1173.63,0,-0.18798917423484515,-0.6754443682612119,-0.9029064132978748,-1.7663399557939319,0
player_0355,10,8.3,7.4,1.1216,0.3663,0.096211,0.2037,236.5,40.2711,1018.5,0,0.46244230404408176,-0.1789625032255707,-0.668496722765715,-0.38501692194720394,0
player_0356,10,6.0,6.1,0.9836,0.2708,0.092167,0.2172,226.95,58.8994,1105.2,0,-0.5250967448531763,-0.04597628937673813,-0.394156950145356,-0.9652299843752704,0
player_0357,10,8.2,6.7,1.2239,0.288,0.139165,0.2148,247.9,39.5991,1330.1,0,-0.34723630882141887,-0.06961828294986404,-0.995980849244468,-1.4128354410157509,0
player_0358,10,7.9,6.0,1.3167,0.3088,0.12609,0.1716,216.54,63.8823,1045.9,0,-0.13214926989929324,-0.4951741672661278,-0.09511223465028452,-0.7224356718157056,0
player_0359,10,9.7,7.4,1.3108,0.2678,0.082972,0.1916,223.04,43.9472,1256.3,0,-0.5561189139284828,-0.29815755415674644,-0.28183564009869616,-1.1361121081839254,0
player_0360,10,8.4,4.9,1.7143,0.2865,0.099105,0.2495,234.25,44.8854,1305.8,0,-0.3627473933590722,0.27220554079491277,-0.6038616978028033,-0.6944035503669628,0
player_0361,10,6.8,8.5,0.8,0.2748,0.121716,0.1829,214.25,32.2999,977.0,0,-0.4837338527527675,-0.3838597808593272,-0.029328142576921262,-0.8969217761890159,0
player_0362,10,10.8,8.6,1.2558,0.3106,0.085736,0.2049,211.97,41.0199,1127.3,0,-0.11353596845410965,-0.16714150643900774,0.03616868271882932,-0.24450879217428806,0
player_0363,10,8.5,7.2,1.1806,0.3522,0.071979,0.2249,232.43,45.9605,1224.2,0,0.3166381093901411,0.029875106670373557,-0.5515791442772482,-0.20506592821673353,0
player_0364,10,10.4,4.4,2.3636,0.2514,0.081282,0.2001,205.23,55.473,1259.9,0,-0.7257067715401582,-0.21442549358525928,0.2297864908299518,-0.7103457742954656,0
player_0365,10,8.9,4.9,1.8163,0.3194,0.147755,0.2005,185.66,62.5275,1360.5,0,-0.022537605833210198,-0.21048516132307155,0.7919675746184772,0.5589448074621954,0
player_0366,6,7.5,5.83,1.2857,0.2632,0.070746,0.2572,219.93,46.3282,1153.33,0,-0.6036862398439528,0.3480569368420245,-0.19249567226107195,-0.4481249752630002,0
player_0367,9,7.56,5.78,1.3077,0.2919,0.101839,0.2076,251.64,42.8327,1080.89,0,-0.3069074890235203,-0.1405442636692412,-1.1034186240717072,-1.5508703767644687,0
player_0368,6,3.5,7.83,0.4468,0.321,0.087886,0.1994,225.62,38.7498,1165.5,0,-0.005992448993046819,-0.22132107504408768,-0.3559504687228353,-0.5832639927599699,0
player_0369,10,6.2,6.9,0.8986,0.2818,0.124293,0.1667,206.33,43.6342,1510.1,0,-0.4113487915770522,-0.5434432374779263,0.19818714529252765,-0.7566048837624508,0
player_0370,10,9.0,5.5,1.6364,0.3115,0.067405,0.1705,209.21,50.5233,1120.6,0,-0.10422931773151757,-0.5060100809871436,0.11545431334000078,-0.4947850853786604,0
player_0371,9,8.22,6.56,1.2542,0.3758,0.078626,0.1761,187.52,47.7279,1424.67,0,0.5606791727825525,-0.4508454293165169,0.7385359539824697,0.8483696974485053,0
player_0372,8,6.88,8.25,0.8333,0.3755,0.085381,0.2149,226.9,31.066,1266.5,0,0.5575769558750217,-0.06863319988431696,-0.3927206162572918,0.0962231397334129,0
player_0373,10,7.9,9.2,0.8587,0.3081,0.055499,0.195,236.51,16.5876,1189.5,0,-0.1393877760168651,-0.2646647299281515,-0.6687839895433277,-1.0728364954883443,0
player_0374,10,8.6,5.6,1.5357,0.288,0.083127,0.2,216.52,72.1886,1382.3,0,-0.34723630882141887,-0.21541057665080607,-0.09453770109505917,-0.6571845865672842,0
player_0375,10,7.1,4.8,1.4792,0.3036,0.099477,0.2255,202.58,63.6108,1030.7,0,-0.18592102962982493,0.03578560506365517,0.30591218689738053,0.15577676233121077,0
player_0376,8,8.0,4.5,1.7778,0.3109,0.134649,0.1817,188.35,36.6647,1131.25,0,-0.11043375154657877,-0.39568077764589016,0.7146928114405962,0.20857828224812724,0
player_0377,10,7.9,5.9,1.339,0.2642,0.09308,0.1575,192.17,43.6167,1170.6,0,-0.5933455168188505,-0.6340708795082417,0.6049569023924528,-0.6224594939346395,0
player_0378,10,8.8,6.0,1.4667,0.3291,0.068657,0.1684,228.17,44.739,1384.1,0,0.07776740751028076,-0.5266968253636288,-0.4292034970141348,-0.8781329148674828,0
player_0379,10,9.2,7.2,1.2778,0.2732,0.117153,0.1332,226.64,52.3536,1449.5,0,-0.5002790095929309,-0.8734460644361399,-0.3852516800393548,-1.7589767540684256,0
player_0380,10,6.7,6.3,1.0635,0.3185,0.140294,0.2036,237.92,21.5891,1239.9,0,-0.03184425655580228,-0.1799475862911175,-0.7092886051867523,-0.9210804480336721,0
player_0381,5,6.0,6.0,1.0,0.2857,0.112412,0.1979,222.18,90.383,1554.0,0,-0.3710199717791536,-0.2360973210272913,-0.2571306972239837,-0.8642479900304285,0
player_0382,10,8.8,6.1,1.4426,0.3155,0.081006,0.1732,231.09,60.065,1286.7,0,-0.06286642563110884,-0.47941283821737735,-0.513085396077114,-1.0553646599256001,0
player_0383,10,7.7,4.7,1.6383,0.2657,0.10729,0.1945,231.53,41.6767,1322.3,0,-0.5778344322811972,-0.26959014525588604,-0.5257251342920833,-1.3731497118291665,0
player_0384,10,8.2,7.6,1.0789,0.2929,0.104893,0.2393,213.68,31.213,998.4,0,-0.2965667659984181,0.1717270681091284,-0.01295393625298382,-0.1377936341422735,0
player_0385,10,8.7,7.4,1.1757,0.2975,0.090759,0.2001,201.05,55.5024,1102.7,0,-0.24899944008294814,-0.21442549358525928,0.34986400387216054,-0.11356092979604687,0
player_0386,10,7.1,7.2,0.9861,0.2785,0.058591,0.1929,222.02,62.0725,1358.7,0,-0.4454731775598891,-0.2853514743046367,-0.25253442878217675,-0.9833590806467025,0
player_0387,6,5.67,5.67,1.0,0.2574,0.105241,0.1633,245.63,58.9655,1254.67,0,-0.663662433389545,-0.576936061706521,-0.93077129072633,-2.171369785822396,0
player_0388,10,7.4,7.3,1.0137,0.3143,0.101672,0.2081,243.13,61.2527,1279.9,0,-0.07527529326123122,-0.13561884834150664,-0.8589545963230948,-1.0698487379258326,0
player_0389,10,9.4,4.8,1.9583,0.3019,0.149597,0.2145,242.15,31.0858,1043.8,0,-0.20350025877249842,-0.07257353214650471,-0.8308024521170269,-1.10687624303603,0
player_0390,10,7.8,5.1,1.5294,0.348,0.081751,0.2523,201.28,63.0756,1103.9,0,0.27320707268471156,0.29978786663022644,0.3432568679870632,0.9162518073020012,0
player_0391,8,9.0,7.13,1.2632,0.2991,0.053422,0.1867,226.7,42.5148,1336.75,0,-0.23245428324278478,-0.34642662436854477,-0.3869752807050325,-0.965856188316362,0
player_0392,10,9.0,6.1,1.4754,0.3146,0.079015,0.1847,206.36,33.5089,1358.7,0,-0.07217307635370092,-0.3661282856794829,0.19732534495968881,-0.240976017073495,0
player_0393,10,7.1,7.9,0.8987,0.2636,0.062017,0.1768,242.14,31.7041,1443.7,0,-0.5995499506339117,-0.4439498478576885,-0.8305151853394134,-1.8740149838310134,0
player_0394,10,8.1,8.0,1.0125,0.2148,0.082253,0.1791,234.67,40.1243,1063.8,0,-1.104177234258898,-0.42129293735010964,-0.6159269024625464,-2.141397074071554,0
player_0395,10,5.6,6.2,0.9032,0.2857,0.169711,0.2213,220.32,34.9083,1436.2,0,-0.3710199717791536,-0.005587883689315018,-0.20369907658797626,-0.5803069320564449,0
player_0396,10,7.4,7.6,0.9737,0.338,0.174697,0.213,219.61,48.587,1166.8,0,0.1697998424336903,-0.08734977812970832,-0.18330313537745804,-0.10085307107347605,0
player_0397,10,7.0,7.5,0.9333,0.2974,0.109713,0.2194,194.61,40.2999,1158.9,0,-0.25003351238545823,-0.024304461934706104,0.5348638086548945,0.26052583433473014,0
player_0398,10,8.7,7.5,1.16,0.2877,0.093139,0.1747,192.63,38.3351,1302.0,0,-0.3503385257289492,-0.46463659223417375,0.5917426306222573,-0.22323248734086565,0
player_0399,10,5.6,6.4,0.875,0.3329,0.110878,0.1985,207.98,62.5885,1280.4,0,0.11706215500566872,-0.2301868226340097,0.15078812698639305,0.03766345935805207,0
player_0400,10,5.8,5.8,1.0,0.3281,0.073858,0.2627,206.34,64.6974,1381.0,0,0.06742668448517858,0.40223650544710443,0.19789987851491497,0.667563068447198,0
player_0401,10,6.9,6.1,1.1311,0.2993,0.124368,0.1911,215.57,67.1686,1227.0,0,-0.23038613863776397,-0.303082969484481,-0.06724735722182928,-0.6007164653440742,0
player_0402,10,7.4,6.1,1.2131,0.2923,0.118429,0.2094,243.08,45.6005,1239.6,0,-0.3027711998134793,-0.1228127684893969,-0.8575182624350306,-1.2831022307379067,0
player_0403,10,8.8,5.0,1.76,0.3385,0.109518,0.1637,217.82,36.3786,1255.8,0,0.1749702039462414,-0.5729957294443333,-0.13188238218474102,-0.5299079076828329,0
player_0404,10,10.5,7.4,1.4189,0.2946,0.078841,0.2575,213.09,46.0638,1442.5,0,-0.27898753685574457,0.3510121860386654,0.003994803626179798,0.07601945280910063,0
player_0405,10,6.2,7.6,0.8158,0.2273,0.101989,0.2063,238.41,37.5423,1087.9,0,-0.9749181964451207,-0.15335034352135093,-0.7233646772897866,-1.8516332172562582,0
player_0406,10,5.5,6.7,0.8209,0.3033,0.101161,0.2066,238.88,34.4178,1028.7,0,-0.18902324653735525,-0.15039509432471027,-0.7368662158375948,-1.0762845566996604,0
player_0407,10,4.7,8.0,0.5875,0.2903,0.089891,0.2569,202.73,51.6055,1155.0,0,-0.32345264586368366,0.34510168764538407,0.3016031852331871,0.3232522270148875,0
player_0408,10,8.5,4.5,1.8889,0.2993,0.105176,0.202,205.53,56.0836,856.6,0,-0.23038613863776397,-0.19570891533986792,0.22116848750156326,-0.20492656647606866,0
player_0409,5,10.2,1.4,7.2857,0.3951,0.106942,0.1473,223.42,56.3287,1120.8,0,0.7602551271670244,-0.7345493521940263,-0.2927517776479878,-0.26704600267498974,0
player_0410,10,8.2,6.8,1.2059,0.2783,0.093014,0.183,200.28,40.1662,1091.0,0,-0.4475413221649098,-0.3828746977937804,0.3719835457483573,-0.458432474210333,0
player_0411,10,5.3,7.1,0.7465,0.3192,0.076607,0.2449,254.03,61.6872,1524.4,0,-0.024605750438230982,0.22689171977975514,-1.1720753839212006,-0.9697894145796764,0
player_0412,8,9.0,8.88,1.0141,0.2968,0.11621,0.1962,227.11,73.5196,1184.5,0,-0.25623794620051943,-0.25284373314158853,-0.3987532185871638,-0.9078348979292719,0
player_0413,10,8.1,6.0,1.35,0.278,0.09286,0.1673,206.48,55.1657,1251.8,0,-0.45064353907244015,-0.5375327390846447,0.1938781436283342,-0.7942981345287506,0
player_0414,10,8.1,5.7,1.4211,0.3277,0.104515,0.2158,221.39,29.0271,1226.6,0,0.06329039527513758,-0.05976745229439495,-0.23443662179256075,-0.23091367881181812,0
player_0415,10,9.1,6.5,1.4,0.2942,0.133326,0.2273,197.68,52.9201,1404.3,0,-0.283123826065785,0.053517100243499455,0.4466729079277218,0.21706618210543624,0
player_0416,10,6.6,6.9,0.9565,0.2747,0.115032,0.1629,212.61,36.7653,1306.4,0,-0.4847679250552776,-0.5808763939687088,0.017783608951600673,-1.0478607100723858,0
player_0417,10,6.8,5.8,1.1724,0.2463,0.110874,0.1968,194.11,33.3174,1034.9,0,-0.7784444589681795,-0.2469332347483072,0.5492271475355416,-0.4761505461809451,0
player_0418,10,7.9,5.5,1.4364,0.3286,0.108531,0.2301,246.41,59.4583,1226.9,0,0.07259704599772966,0.08109942607881282,-0.9531780993801394,-0.799481627303597,0
player_0419,10,8.6,7.2,1.1944,0.2825,0.071673,0.1946,235.67,37.0469,1033.7,0,-0.4041102854594809,-0.2686050621903392,-0.6446535802238406,-1.3173689278736607,0
player_0420,10,5.0,8.2,0.6098,0.2525,0.093441,0.1767,203.35,38.0982,1022.7,0,-0.7143319762125458,-0.44493493092323555,0.2837926450211846,-0.8754742621145967,0
player_0421,10,7.9,5.7,1.386,0.2742,0.042148,0.2142,236.15,42.8439,1068.1,0,-0.4899382865678287,-0.07552878134314538,-0.6584423855492623,-1.2239094534602364,0
player_0422,10,7.3,7.0,1.0429,0.3297,0.080696,0.2195,233.27,28.288,1465.5,0,0.08397184132534195,-0.023319378869159305,-0.5757095535967354,-0.5150570911405528,0
player_0423,10,9.3,7.0,1.3286,0.3004,0.136219,0.1993,228.81,61.5947,1313.2,0,-0.2190113433101517,-0.2223061581096345,-0.44758857078136344,-0.8889060722011497,0
player_0424,8,9.5,8.63,1.1014,0.3036,0.077724,0.2025,216.81,50.0368,1002.5,0,-0.18592102962982493,-0.19078350001213337,-0.10286843764583423,-0.47957296728779253,0
player_0425,10,7.7,7.6,1.0132,0.3055,0.12968,0.2446,235.07,49.7682,1069.1,0,-0.16627365588213067,0.22393647058311447,-0.6274175735670643,-0.5697547588660805,0
player_0426,10,7.0,7.3,0.9589,0.315,0.087884,0.1923,231.85,37.4573,1298.4,0,-0.06803678714365992,-0.29126197269791804,-0.5349176711756973,-0.8942164310172753,0
player_0427,10,7.3,4.9,1.4898,0.3191,0.152808,0.1849,223.13,59.0581,1486.9,0,-0.025639822740741083,-0.36415811954838906,-0.2844210410972127,-0.6742189833863428,0
player_0428,10,7.2,4.5,1.6,0.3062,0.083283,0.1853,217.81,52.997,1178.9,0,-0.1590351497645588,-0.3602177872862016,-0.13159511540712832,-0.6508480524578887,0
player_0429,10,18.8,2.9,6.4828,0.6937,0.099305,0.6011,80.65,20.2385,3480.4,1,3.8479950224625337,3.7357575992578376,3.8085560063319703,11.392308628052342,0
player_0430,10,10.1,6.7,1.5075,0.297,0.09206,0.1577,191.58,66.5699,1207.0,0,-0.25416980159549923,-0.6321007133771478,0.6219056422716156,-0.2643648727010315,0
player_0431,10,6.6,6.2,1.0645,0.2672,0.12086,0.1816,204.16,50.3179,1274.7,0,-0.562323347743544,-0.39666586071143695,0.26052403603453633,-0.6984651724204446,0
player_0432,10,21.9,1.8,12.1667,0.6824,0.081478,0.668,71.19,21.9848,3727.1,1,3.731144852278879,4.394778170108719,4.080310377953813,12.20623340034141,0
player_0433,10,8.5,6.1,1.3934,0.2945,0.086481,0.2109,214.63,53.2093,1003.2,0,-0.2800216091582547,-0.10803652250619328,-0.04024428012621289,-0.42830241179066086,0
player_0434,10,6.5,6.5,1.0,0.3485,0.104537,0.2277,239.46,43.0451,1471.9,0,0.2783774341972627,0.057457432505687196,-0.7535276889391458,-0.4176928222361959,0
player_0435,8,5.75,5.25,1.0952,0.2711,0.070948,0.2125,231.74,32.0566,820.0,0,-0.5219945279456454,-0.09227519345744287,-0.5317577366219554,-1.1460274580250436,0
player_0436,10,8.3,5.9,1.4068,0.2993,0.087711,0.185,210.46,47.2041,1358.4,0,-0.23038613863776397,-0.36317303648284227,0.07954596613838315,-0.514013208982223,0
player_0437,10,8.9,7.3,1.2192,0.3316,0.109298,0.2307,246.69,33.9381,1340.6,0,0.10361921507303622,0.08700992447209416,-0.9612215691533018,-0.7705924296081714,0
player_0438,10,8.2,7.0,1.1714,0.3107,0.09893,0.2002,200.75,55.3614,1101.4,0,-0.11250189615159954,-0.2134404105197125,0.3584820072005491,0.0325397005292371,0
player_0439,8,5.75,4.88,1.1795,0.2127,0.081499,0.2225,251.59,61.6071,1422.13,0,-1.1258927526116125,0.006233113097247931,-1.1019822901836431,-2.2216419296980074,0
player_0440,10,5.2,8.0,0.65,0.3385,0.091308,0.2109,206.8,45.9252,1211.9,0,0.1749702039462414,-0.10803652250619328,0.18468560674471945,0.2516192881847676,0
player_0441,10,8.1,6.2,1.3065,0.3281,0.095456,0.1772,207.0,47.0209,1219.3,0,0.06742668448517858,-0.440009515595501,0.17894027119246098,-0.19364255991786145,0
player_0442,7,10.57,4.86,2.1765,0.2862,0.082354,0.2054,186.53,28.6477,1461.57,0,-0.36584961026660245,-0.16221609111127322,0.7669753649661512,0.23890966358827548,0
player_0443,10,5.2,6.1,0.8525,0.2943,0.142363,0.1815,225.12,57.2821,1008.2,0,-0.2820897537632749,-0.39765094377698407,-0.34158712984218825,-1.021327827382447,0
player_0444,10,6.2,7.9,0.7848,0.3285,0.088503,0.2461,210.4,44.3762,1044.7,0,0.07156297369521956,0.2387127165663181,0.08126956680406086,0.3915452570655985,0
player_0445,10,5.4,5.5,0.9818,0.2856,0.089792,0.1767,237.97,43.1497,1062.2,0,-0.37205404408166365,-0.44493493092323555,-0.7107249390748173,-1.5277139140797165,0
player_0446,10,9.2,7.1,1.2958,0.2832,0.109732,0.2242,192.26,45.8849,1284.1,0,-0.39687177934190904,0.02297952521154542,0.6023715013939362,0.2284792472635726,0
player_0447,10,6.5,4.5,1.4444,0.3658,0.116423,0.1686,235.04,63.4581,1072.2,0,0.4572719425315307,-0.524726659232535,-0.6265557732342254,-0.6940104899352297,0
player_0448,9,7.22,7.0,1.0317,0.3098,0.127915,0.2228,207.83,41.9358,1009.33,0,-0.12180854687419106,0.0091883622938886,0.1550971286505865,0.042476944070284045,0
player_0449,10,6.7,5.4,1.2407,0.3253,0.10225,0.1765,209.69,64.4795,1116.5,0,0.038472660014892225,-0.44690509705432946,0.10166550801457991,-0.3067669290248573,0
player_0450,10,6.6,5.0,1.32,0.3309,0.123071,0.1926,250.28,46.7596,1205.4,0,0.09638070895546491,-0.2883067235012774,-1.0643503423163478,-1.2562763568621604,0
player_0451,10,6.1,5.2,1.1731,0.3088,0.062346,0.2007,224.32,61.0857,800.2,0,-0.13214926989929324,-0.20851499519197794,-0.31860578763315267,-0.6592700527244238,0
player_0452,6,7.33,12.5,0.5867,0.3066,0.058161,0.2543,211.37,51.886,1274.83,0,-0.15489886055451837,0.3194895279411646,0.05340468937560562,0.21799535676225185,0
player_0453,10,8.7,7.7,1.1299,0.3168,0.145754,0.1944,247.03,58.7945,1143.7,0,-0.04942348569847576,-0.2705752283214331,-0.9709886395921419,-1.2909873536120506,0
